Total Transacitons Scanned: 5773
Relevant Transactions Found: 2028


>>> AUDIT FOR SYMBOL: TSLA <<<
------------------------------------------------------------------------------------------------------------------------
| Date       | ID                   | Type   | Side | Qty  | AdjQty | Mult | Split | RunQty (Adj) | Path
| 2024-10-28 | BSs4fMN5y8jeknBw3MZ4 | stock  | SELL | -500   | -500     | 1     | 1     | -273       | ...transactions/BSs4fMN5y8jeknBw3MZ4
| 2024-10-28 | 2mOJOhfGYpSu6l8LiHcH | stock  | SHORT | -500   | -500     | 1     | 1     | -773       | ...transactions/2mOJOhfGYpSu6l8LiHcH
| 2024-10-28 | LmlyJpYKEyjVLT9yw8b1 | stock  | COVER | 400    | 400      | 1     | 1     | -373       | ...transactions/LmlyJpYKEyjVLT9yw8b1
| 2024-10-28 | Nl8FMnWiORG9bWYN5EOb | stock  | BUY  | 500    | 500      | 1     | 1     | 127        | ...transactions/Nl8FMnWiORG9bWYN5EOb
| 2024-10-28 | Tfq9G3L1dPdEPQzhbBuF | stock  | COVER | 100    | 100      | 1     | 1     | 227        | ...transactions/Tfq9G3L1dPdEPQzhbBuF
| 2024-10-28 | 5BigawZA01XaFxXIYdpk | stock  | SELL | -500   | -500     | 1     | 1     | -273       | ...transactions/5BigawZA01XaFxXIYdpk
| 2024-10-28 | MhVszPmtIxGm1L14jVL7 | stock  | BUY  | 500    | 500      | 1     | 1     | 227        | ...transactions/MhVszPmtIxGm1L14jVL7
| 2024-10-28 | aSy5UZ1X1HHh8l2V8pnL | stock  | SELL | -500   | -500     | 1     | 1     | -273       | ...transactions/aSy5UZ1X1HHh8l2V8pnL
| 2024-10-30 | VrHy87yWDWAYkzY841kD | stock  | BUY  | 350    | 350      | 1     | 1     | 77         | ...transactions/VrHy87yWDWAYkzY841kD
| 2024-10-30 | x9XhswCcjZN6yS0bBQTr | stock  | SELL | -350   | -350     | 1     | 1     | -273       | ...transactions/x9XhswCcjZN6yS0bBQTr
| 2024-11-01 | 6J3jLAhfIrf5jL2zXKfm | stock  | BUY  | 500    | 500      | 1     | 1     | 227        | ...transactions/6J3jLAhfIrf5jL2zXKfm
| 2024-11-01 | TlZ5IBNJ8a1Kw03AcebZ | stock  | BUY  | 100    | 100      | 1     | 1     | 327        | ...transactions/TlZ5IBNJ8a1Kw03AcebZ
| 2024-11-01 | NZUEjS1pUeSFKCc0IzMW | stock  | SELL | -202   | -202     | 1     | 1     | 125        | ...transactions/NZUEjS1pUeSFKCc0IzMW
| 2024-11-06 | AVr9ggZPGgWiEDwyH52Y | stock  | SELL | -398   | -398     | 1     | 1     | -273       | ...transactions/AVr9ggZPGgWiEDwyH52Y
| 2024-11-06 | Y9M73DR6C5ct2g6DNGPH | stock  | SHORT | -150   | -150     | 1     | 1     | -423       | ...transactions/Y9M73DR6C5ct2g6DNGPH
| 2024-11-06 | iH9SpmfpaEZ8FCEmp4tY | stock  | COVER | 150    | 150      | 1     | 1     | -273       | ...transactions/iH9SpmfpaEZ8FCEmp4tY
| 2024-11-07 | XQWlO1ZOfxAOpaH2VCOY | stock  | BUY  | 300    | 300      | 1     | 1     | 27         | ...transactions/XQWlO1ZOfxAOpaH2VCOY
| 2024-11-07 | RAoF7OsCGkvXarnpxrvL | stock  | SELL | -300   | -300     | 1     | 1     | -273       | ...transactions/RAoF7OsCGkvXarnpxrvL
| 2024-11-07 | bbteAC1WH8meOEdAURAu | stock  | BUY  | 300    | 300      | 1     | 1     | 27         | ...transactions/bbteAC1WH8meOEdAURAu
| 2024-11-07 | hHj9kkLdekFqflkMzyaL | stock  | SELL | -300   | -300     | 1     | 1     | -273       | ...transactions/hHj9kkLdekFqflkMzyaL
| 2024-11-07 | nXwmDEXytyxzsPO44PlF | stock  | SHORT | -200   | -200     | 1     | 1     | -473       | ...transactions/nXwmDEXytyxzsPO44PlF
| 2024-11-07 | Yvb5mjg1GWvcNGYX5nWL | stock  | COVER | 200    | 200      | 1     | 1     | -273       | ...transactions/Yvb5mjg1GWvcNGYX5nWL
| 2024-11-07 | GK0mT2nEp3l8lm1fRjUJ | stock  | BUY  | 300    | 300      | 1     | 1     | 27         | ...transactions/GK0mT2nEp3l8lm1fRjUJ
| 2024-11-07 | B6JbxE3wOdA2IsNqdStS | stock  | SELL | -300   | -300     | 1     | 1     | -273       | ...transactions/B6JbxE3wOdA2IsNqdStS
| 2024-11-07 | Bq3lwD2dZXXj9nwk4yQq | stock  | SHORT | -300   | -300     | 1     | 1     | -573       | ...transactions/Bq3lwD2dZXXj9nwk4yQq
| 2024-11-07 | viu8XU3voJpzkb3dNrV0 | stock  | SHORT | -200   | -200     | 1     | 1     | -773       | ...transactions/viu8XU3voJpzkb3dNrV0
| 2024-11-07 | 4VUu2sHyW9jAZ3ip321t | stock  | COVER | 500    | 500      | 1     | 1     | -273       | ...transactions/4VUu2sHyW9jAZ3ip321t
| 2024-11-07 | PAxWXlty3ZLuPmenbHD3 | stock  | BUY  | 500    | 500      | 1     | 1     | 227        | ...transactions/PAxWXlty3ZLuPmenbHD3
| 2024-11-07 | 29bMUoJ63LBFocrr51Xz | stock  | SELL | -459   | -459     | 1     | 1     | -232       | ...transactions/29bMUoJ63LBFocrr51Xz
| 2024-11-07 | QP78bQHjuexrFY1EjRR1 | stock  | SELL | -41    | -41      | 1     | 1     | -273       | ...transactions/QP78bQHjuexrFY1EjRR1
| 2024-11-07 | HolAeomKznjvPZdWvM4K | stock  | SHORT | -500   | -500     | 1     | 1     | -773       | ...transactions/HolAeomKznjvPZdWvM4K
| 2024-11-07 | U8UhRzEsMdGCYgSUw8JJ | stock  | COVER | 500    | 500      | 1     | 1     | -273       | ...transactions/U8UhRzEsMdGCYgSUw8JJ
| 2024-11-07 | V9VfjnfZIHHow9AoM9dY | stock  | BUY  | 500    | 500      | 1     | 1     | 227        | ...transactions/V9VfjnfZIHHow9AoM9dY
| 2024-11-07 | JrkkvLAOtdQXDsMY1rGV | stock  | SELL | -500   | -500     | 1     | 1     | -273       | ...transactions/JrkkvLAOtdQXDsMY1rGV
| 2024-11-07 | qtEgErxlEZimtnzROGbJ | stock  | BUY  | 500    | 500      | 1     | 1     | 227        | ...transactions/qtEgErxlEZimtnzROGbJ
| 2024-11-07 | 3fL1niQLh1ToarjK0YaW | stock  | SELL | -500   | -500     | 1     | 1     | -273       | ...transactions/3fL1niQLh1ToarjK0YaW
| 2024-11-07 | Kx8G6DzqFLFjttjhAz8q | stock  | BUY  | 500    | 500      | 1     | 1     | 227        | ...transactions/Kx8G6DzqFLFjttjhAz8q
| 2024-11-07 | xO9V9CF7YYTsXFBSS1tI | stock  | SELL | -500   | -500     | 1     | 1     | -273       | ...transactions/xO9V9CF7YYTsXFBSS1tI
| 2024-11-07 | e7pvDTbpbGModNEH3AZ5 | stock  | BUY  | 500    | 500      | 1     | 1     | 227        | ...transactions/e7pvDTbpbGModNEH3AZ5
| 2024-11-07 | q2A95Vh4VE73KOaOeFSt | stock  | SELL | -500   | -500     | 1     | 1     | -273       | ...transactions/q2A95Vh4VE73KOaOeFSt
| 2024-11-11 | ayyZVuIgrWzdF6iwkx4R | stock  | BUY  | 300    | 300      | 1     | 1     | 27         | ...transactions/ayyZVuIgrWzdF6iwkx4R
| 2024-11-11 | goEeQGp9dIzxQa5y3sZN | stock  | SELL | -300   | -300     | 1     | 1     | -273       | ...transactions/goEeQGp9dIzxQa5y3sZN
| 2024-11-11 | uCNrlbtJhWE9iKgfruOf | stock  | SHORT | -250   | -250     | 1     | 1     | -523       | ...transactions/uCNrlbtJhWE9iKgfruOf
| 2024-11-11 | eDnbLjJekDBZjl9oKUw6 | stock  | COVER | 215    | 215      | 1     | 1     | -308       | ...transactions/eDnbLjJekDBZjl9oKUw6
| 2024-11-11 | qPDaQRYkRP4aJPHuAMQp | stock  | COVER | 35     | 35       | 1     | 1     | -273       | ...transactions/qPDaQRYkRP4aJPHuAMQp
| 2024-11-11 | zn5xUCTg4jfY7KgXYeSt | stock  | BUY  | 250    | 250      | 1     | 1     | -23        | ...transactions/zn5xUCTg4jfY7KgXYeSt
| 2024-11-11 | wC48sTUBFavrmaZpoEtA | stock  | SELL | -250   | -250     | 1     | 1     | -273       | ...transactions/wC48sTUBFavrmaZpoEtA
| 2024-11-11 | d4Zs06Dq0ApS3PV0pQJf | stock  | SHORT | -250   | -250     | 1     | 1     | -523       | ...transactions/d4Zs06Dq0ApS3PV0pQJf
| 2024-11-11 | CpDyy2HPVNSuDvSi5ZKQ | stock  | COVER | 155    | 155      | 1     | 1     | -368       | ...transactions/CpDyy2HPVNSuDvSi5ZKQ
| 2024-11-11 | RPAu2EogSeVZOqXYyAo6 | stock  | COVER | 95     | 95       | 1     | 1     | -273       | ...transactions/RPAu2EogSeVZOqXYyAo6
| 2024-11-11 | t5ECvNU6wiss99ixspWm | stock  | SHORT | -250   | -250     | 1     | 1     | -523       | ...transactions/t5ECvNU6wiss99ixspWm
| 2024-11-11 | dv0YFoaYIP732fyOtaZU | stock  | COVER | 250    | 250      | 1     | 1     | -273       | ...transactions/dv0YFoaYIP732fyOtaZU
| 2024-11-11 | 5BVNNcT4N9rqWU5wOuAt | stock  | BUY  | 300    | 300      | 1     | 1     | 27         | ...transactions/5BVNNcT4N9rqWU5wOuAt
| 2024-11-11 | ygXLmq7X9xkisUXZ9rLP | stock  | SELL | -300   | -300     | 1     | 1     | -273       | ...transactions/ygXLmq7X9xkisUXZ9rLP
| 2024-11-11 | yxCT1l2xraLJ6lubthGc | stock  | BUY  | 300    | 300      | 1     | 1     | 27         | ...transactions/yxCT1l2xraLJ6lubthGc
| 2024-11-11 | TQTmX2YCFdWRkmcCHJIg | stock  | SELL | -300   | -300     | 1     | 1     | -273       | ...transactions/TQTmX2YCFdWRkmcCHJIg
| 2024-11-11 | 4zS4XZCxPf7eWufOSRqB | stock  | SHORT | -300   | -300     | 1     | 1     | -573       | ...transactions/4zS4XZCxPf7eWufOSRqB
| 2024-11-11 | i1UVk2rfr8b7u81NbdaT | stock  | COVER | 300    | 300      | 1     | 1     | -273       | ...transactions/i1UVk2rfr8b7u81NbdaT
| 2024-11-11 | T6PvCfi6bEmEj4k8ytoD | stock  | BUY  | 100    | 100      | 1     | 1     | -173       | ...transactions/T6PvCfi6bEmEj4k8ytoD
| 2024-11-11 | WSVFOvjYilHNQed96wyh | stock  | BUY  | 100    | 100      | 1     | 1     | -73        | ...transactions/WSVFOvjYilHNQed96wyh
| 2024-11-11 | eNZ1OhzeaYgvVcZUZCAN | stock  | BUY  | 100    | 100      | 1     | 1     | 27         | ...transactions/eNZ1OhzeaYgvVcZUZCAN
| 2024-11-11 | abTQ37gknWmTVHfDfBVt | stock  | SELL | -300   | -300     | 1     | 1     | -273       | ...transactions/abTQ37gknWmTVHfDfBVt
| 2024-11-11 | It0eW6RCmfNGm7rOjHWd | stock  | BUY  | 200    | 200      | 1     | 1     | -73        | ...transactions/It0eW6RCmfNGm7rOjHWd
| 2024-11-11 | N4v1wO07tusj5LbcOJIM | stock  | BUY  | 100    | 100      | 1     | 1     | 27         | ...transactions/N4v1wO07tusj5LbcOJIM
| 2024-11-11 | VGy2KPZPZMVByHkGtTfz | stock  | SELL | -300   | -300     | 1     | 1     | -273       | ...transactions/VGy2KPZPZMVByHkGtTfz
| 2024-11-11 | J49OARrk4nn5i8gX8Gbm | stock  | SHORT | -300   | -300     | 1     | 1     | -573       | ...transactions/J49OARrk4nn5i8gX8Gbm
| 2024-11-11 | VL5xpMm5jlZydYXXEyWi | stock  | COVER | 300    | 300      | 1     | 1     | -273       | ...transactions/VL5xpMm5jlZydYXXEyWi
| 2024-11-11 | 7dh11EaHpT5rAXkTfohR | stock  | SHORT | -250   | -250     | 1     | 1     | -523       | ...transactions/7dh11EaHpT5rAXkTfohR
| 2024-11-11 | ACuGDWf7NEblrpWhuuqu | stock  | COVER | 129    | 129      | 1     | 1     | -394       | ...transactions/ACuGDWf7NEblrpWhuuqu
| 2024-11-13 | zGOXvtVwcrmvqTFIVuoC | stock  | COVER | 121    | 121      | 1     | 1     | -273       | ...transactions/zGOXvtVwcrmvqTFIVuoC
| 2024-11-15 | MhGmB17GPLpxJZFlhiUb | stock  | BUY  | 300    | 300      | 1     | 1     | 27         | ...transactions/MhGmB17GPLpxJZFlhiUb
| 2024-11-15 | u2TE7cQfUwqMoeRxlyNB | stock  | SELL | -300   | -300     | 1     | 1     | -273       | ...transactions/u2TE7cQfUwqMoeRxlyNB
| 2024-11-21 | E6ujtx3u0B8dftx4AUyI | stock  | BUY  | 150    | 150      | 1     | 1     | -123       | ...transactions/E6ujtx3u0B8dftx4AUyI
| 2024-11-21 | k4WSqvBRg6mKBWPUHli9 | stock  | SELL | -150   | -150     | 1     | 1     | -273       | ...transactions/k4WSqvBRg6mKBWPUHli9
| 2024-11-21 | NJBs0etiV9loFsKmWNLt | stock  | BUY  | 201    | 201      | 1     | 1     | -72        | ...transactions/NJBs0etiV9loFsKmWNLt
| 2024-11-21 | AOWuZimN1q9DJ6OflQMS | stock  | BUY  | 50     | 50       | 1     | 1     | -22        | ...transactions/AOWuZimN1q9DJ6OflQMS
| 2024-11-21 | caXeAj5Gmhe0RJ87ng7U | stock  | BUY  | 50     | 50       | 1     | 1     | 28         | ...transactions/caXeAj5Gmhe0RJ87ng7U
| 2024-11-21 | NTblLUbPUm3AsnRS1EsE | stock  | BUY  | 25     | 25       | 1     | 1     | 53         | ...transactions/NTblLUbPUm3AsnRS1EsE
| 2024-11-21 | 97eOR7oKalQepNTlzUrV | stock  | BUY  | 25     | 25       | 1     | 1     | 78         | ...transactions/97eOR7oKalQepNTlzUrV
| 2024-11-21 | 0sIP3MVfnQfMl3PWplCA | stock  | SELL | -351   | -351     | 1     | 1     | -273       | ...transactions/0sIP3MVfnQfMl3PWplCA
| 2024-11-21 | QtqIpuaab2Tt6rUF3UwC | stock  | BUY  | 150    | 150      | 1     | 1     | -123       | ...transactions/QtqIpuaab2Tt6rUF3UwC
| 2024-11-21 | YtTE4C2VxXlJvi429Cws | stock  | BUY  | 25     | 25       | 1     | 1     | -98        | ...transactions/YtTE4C2VxXlJvi429Cws
| 2024-11-21 | oA6L5dKhlWUipqKRo3IZ | stock  | BUY  | 25     | 25       | 1     | 1     | -73        | ...transactions/oA6L5dKhlWUipqKRo3IZ
| 2024-11-21 | B4ynoSorveKW8BSnLcn8 | stock  | BUY  | 25     | 25       | 1     | 1     | -48        | ...transactions/B4ynoSorveKW8BSnLcn8
| 2024-11-21 | yiANvmgNnEDrzqtLPlFe | stock  | SELL | -70    | -70      | 1     | 1     | -118       | ...transactions/yiANvmgNnEDrzqtLPlFe
| 2024-11-21 | gThAMzZ0P7ImkiqPhnb2 | stock  | SELL | -155   | -155     | 1     | 1     | -273       | ...transactions/gThAMzZ0P7ImkiqPhnb2
| 2024-11-22 | iN8atePUSlvcl6r3mluv | stock  | SHORT | -150   | -150     | 1     | 1     | -423       | ...transactions/iN8atePUSlvcl6r3mluv
| 2024-11-22 | 0mE5njlVBqFvrNSvG7Au | stock  | COVER | 150    | 150      | 1     | 1     | -273       | ...transactions/0mE5njlVBqFvrNSvG7Au
| 2024-11-22 | KgtIwION8XM95AZpJiHk | stock  | BUY  | 200    | 200      | 1     | 1     | -73        | ...transactions/KgtIwION8XM95AZpJiHk
| 2024-11-22 | ewEM8mj77FhIJtElBYUS | stock  | BUY  | 10     | 10       | 1     | 1     | -63        | ...transactions/ewEM8mj77FhIJtElBYUS
| 2024-11-22 | tdBAEaZc9dojfUDMBZl6 | stock  | BUY  | 10     | 10       | 1     | 1     | -53        | ...transactions/tdBAEaZc9dojfUDMBZl6
| 2024-11-22 | MBjglRrXleutbRuxQhrX | stock  | BUY  | 10     | 10       | 1     | 1     | -43        | ...transactions/MBjglRrXleutbRuxQhrX
| 2024-11-22 | 5OQKIDgV987Iu739gyZa | stock  | BUY  | 10     | 10       | 1     | 1     | -33        | ...transactions/5OQKIDgV987Iu739gyZa
| 2024-11-22 | bjLH9hIFom84mzS0jIub | stock  | BUY  | 10     | 10       | 1     | 1     | -23        | ...transactions/bjLH9hIFom84mzS0jIub
| 2024-11-22 | YJX1KXnz6hFbHrWmurDe | stock  | BUY  | 10     | 10       | 1     | 1     | -13        | ...transactions/YJX1KXnz6hFbHrWmurDe
| 2024-11-22 | YxoVOAjPcr9UBezkFRfN | stock  | BUY  | 10     | 10       | 1     | 1     | -3         | ...transactions/YxoVOAjPcr9UBezkFRfN
| 2024-11-22 | ECRcABoyBWlHAfjbPoYQ | stock  | SELL | -270   | -270     | 1     | 1     | -273       | ...transactions/ECRcABoyBWlHAfjbPoYQ
| 2024-11-26 | 2fiqqvieJHw0rjkx2rzT | stock  | BUY  | 250    | 250      | 1     | 1     | -23        | ...transactions/2fiqqvieJHw0rjkx2rzT
| 2024-11-26 | Br5NBK12EFREHWcLRYHg | stock  | BUY  | 86     | 86       | 1     | 1     | 63         | ...transactions/Br5NBK12EFREHWcLRYHg
| 2024-11-26 | ShW7DfmwLRL7CZWHbVMA | stock  | BUY  | 14     | 14       | 1     | 1     | 77         | ...transactions/ShW7DfmwLRL7CZWHbVMA
| 2024-11-26 | rBtyaqjoyedclHqIKNVn | stock  | SELL | -350   | -350     | 1     | 1     | -273       | ...transactions/rBtyaqjoyedclHqIKNVn
| 2024-11-26 | odyOH1rDNtzWk24hal48 | stock  | BUY  | 250    | 250      | 1     | 1     | -23        | ...transactions/odyOH1rDNtzWk24hal48
| 2024-11-26 | 2ABgGYxRNMfWhy1BVjts | stock  | SELL | -250   | -250     | 1     | 1     | -273       | ...transactions/2ABgGYxRNMfWhy1BVjts
| 2024-11-27 | EgyiNWfKHwCZEyKBNCB8 | stock  | BUY  | 150.67956 | 150.67956 | 1     | 1     | -122.32043999999999 | ...transactions/EgyiNWfKHwCZEyKBNCB8
| 2024-11-27 | cSChSsZjcbctFXVPil9V | stock  | SELL | -150.67956 | -150.67956 | 1     | 1     | -273       | ...transactions/cSChSsZjcbctFXVPil9V
| 2024-11-27 | E9bir0pLpyNeXJxah3Z2 | stock  | BUY  | 200    | 200      | 1     | 1     | -73        | ...transactions/E9bir0pLpyNeXJxah3Z2
| 2024-11-27 | eufNCuWgRYddjiTgdiwe | stock  | SELL | -100   | -100     | 1     | 1     | -173       | ...transactions/eufNCuWgRYddjiTgdiwe
| 2024-11-27 | jzKFk6n3LQxzY0jA1Vxg | stock  | SELL | -100   | -100     | 1     | 1     | -273       | ...transactions/jzKFk6n3LQxzY0jA1Vxg
| 2024-11-27 | tBHluEnyTzxzyApgsCEW | stock  | BUY  | 250    | 250      | 1     | 1     | -23        | ...transactions/tBHluEnyTzxzyApgsCEW
| 2024-11-27 | 9CEDlTvZWwpSXk2J1DN4 | stock  | BUY  | 50     | 50       | 1     | 1     | 27         | ...transactions/9CEDlTvZWwpSXk2J1DN4
| 2024-11-27 | k3Zhc9XPOrX64JcewYHn | stock  | BUY  | 50     | 50       | 1     | 1     | 77         | ...transactions/k3Zhc9XPOrX64JcewYHn
| 2024-11-27 | gexEQUDKvImwK6HqFTuA | stock  | SELL | -350   | -350     | 1     | 1     | -273       | ...transactions/gexEQUDKvImwK6HqFTuA
| 2024-11-27 | l61ZodnaqCfxt1OKLF5Y | stock  | BUY  | 150    | 150      | 1     | 1     | -123       | ...transactions/l61ZodnaqCfxt1OKLF5Y
| 2024-11-27 | YP6YAamKBy3Di2JSgeer | stock  | BUY  | 50     | 50       | 1     | 1     | -73        | ...transactions/YP6YAamKBy3Di2JSgeer
| 2024-11-27 | TZuMl4WDUzdof6lwxhJS | stock  | BUY  | 50     | 50       | 1     | 1     | -23        | ...transactions/TZuMl4WDUzdof6lwxhJS
| 2024-11-27 | TTn47O1km9Ghazv5LI07 | stock  | BUY  | 50     | 50       | 1     | 1     | 27         | ...transactions/TTn47O1km9Ghazv5LI07
| 2024-11-29 | PP8rDxzU8B0TuAEgUjji | stock  | SELL | -300   | -300     | 1     | 1     | -273       | ...transactions/PP8rDxzU8B0TuAEgUjji
| 2024-12-05 | J1aAV3HixZN58s8MpFf7 | stock  | SHORT | -150   | -150     | 1     | 1     | -423       | ...transactions/J1aAV3HixZN58s8MpFf7
| 2024-12-05 | RvqwWRpTfCeuPsclXg3f | stock  | SHORT | -150   | -150     | 1     | 1     | -573       | ...transactions/RvqwWRpTfCeuPsclXg3f
| 2024-12-05 | lqqgruyPzoNHUdug5FuF | stock  | COVER | 300    | 300      | 1     | 1     | -273       | ...transactions/lqqgruyPzoNHUdug5FuF
| 2024-12-05 | sE2mkdCfVGTxjKDcWrKl | stock  | SHORT | -149   | -149     | 1     | 1     | -422       | ...transactions/sE2mkdCfVGTxjKDcWrKl
| 2024-12-05 | uPsalVkN0AstoGhr8QOa | stock  | SHORT | -1     | -1       | 1     | 1     | -423       | ...transactions/uPsalVkN0AstoGhr8QOa
| 2024-12-05 | Hi9I5ticJRYfjf4q8Iqb | stock  | COVER | 150    | 150      | 1     | 1     | -273       | ...transactions/Hi9I5ticJRYfjf4q8Iqb
| 2024-12-09 | tYvw1ESspVeHJR9E3arz | stock  | SHORT | -150   | -150     | 1     | 1     | -423       | ...transactions/tYvw1ESspVeHJR9E3arz
| 2024-12-09 | TDbYGwzCfhjccbHkBvQW | stock  | SHORT | -50    | -50      | 1     | 1     | -473       | ...transactions/TDbYGwzCfhjccbHkBvQW
| 2024-12-09 | tYX4iMZkHM0H5mrN9hH6 | stock  | SHORT | -50    | -50      | 1     | 1     | -523       | ...transactions/tYX4iMZkHM0H5mrN9hH6
| 2024-12-09 | LZn4SC6vplKZk3S8Ev6W | stock  | COVER | 250    | 250      | 1     | 1     | -273       | ...transactions/LZn4SC6vplKZk3S8Ev6W
| 2024-12-09 | fa9KsD8ioO9QWYHfJN8x | stock  | SHORT | -200   | -200     | 1     | 1     | -473       | ...transactions/fa9KsD8ioO9QWYHfJN8x
| 2024-12-09 | PlCAjNuFZmv1JcoVxPQV | stock  | COVER | 200    | 200      | 1     | 1     | -273       | ...transactions/PlCAjNuFZmv1JcoVxPQV
| 2024-12-09 | vat3mFt8bFCwELkF41YT | stock  | BUY  | 200    | 200      | 1     | 1     | -73        | ...transactions/vat3mFt8bFCwELkF41YT
| 2024-12-09 | 4AGzOozmxAsWRdaJoVDI | stock  | SELL | -200   | -200     | 1     | 1     | -273       | ...transactions/4AGzOozmxAsWRdaJoVDI
| 2024-12-09 | n8h9EjYTm3DIxH08RvRj | stock  | SHORT | -200   | -200     | 1     | 1     | -473       | ...transactions/n8h9EjYTm3DIxH08RvRj
| 2024-12-09 | yCp6Gw2PHOQKyqAAfCIN | stock  | SHORT | -50    | -50      | 1     | 1     | -523       | ...transactions/yCp6Gw2PHOQKyqAAfCIN
| 2024-12-09 | e3rhOB2MGBIc7Sx1nv5U | stock  | COVER | 150    | 150      | 1     | 1     | -373       | ...transactions/e3rhOB2MGBIc7Sx1nv5U
| 2024-12-09 | iX2uU3JnvWMNuKPuoypS | stock  | COVER | 100    | 100      | 1     | 1     | -273       | ...transactions/iX2uU3JnvWMNuKPuoypS
| 2024-12-09 | YlIodoP8EYhYYATPGhsL | stock  | SHORT | -200   | -200     | 1     | 1     | -473       | ...transactions/YlIodoP8EYhYYATPGhsL
| 2024-12-09 | WEgjpamiDRd3k9ItTJ81 | stock  | SHORT | -50    | -50      | 1     | 1     | -523       | ...transactions/WEgjpamiDRd3k9ItTJ81
| 2024-12-09 | Zqmi6Aus2BIe61ImjRwq | stock  | COVER | 250    | 250      | 1     | 1     | -273       | ...transactions/Zqmi6Aus2BIe61ImjRwq
| 2024-12-10 | COIE5FJrYja6vQn68dg4 | stock  | SHORT | -100   | -100     | 1     | 1     | -373       | ...transactions/COIE5FJrYja6vQn68dg4
| 2024-12-10 | fZJ2SehRcCYvw9t5LnbA | stock  | SHORT | -150   | -150     | 1     | 1     | -523       | ...transactions/fZJ2SehRcCYvw9t5LnbA
| 2024-12-10 | weNDspaNLROMqeDhm2qC | stock  | SHORT | -50    | -50      | 1     | 1     | -573       | ...transactions/weNDspaNLROMqeDhm2qC
| 2024-12-10 | u69XF69qldpVmLgDlMID | stock  | SHORT | -50    | -50      | 1     | 1     | -623       | ...transactions/u69XF69qldpVmLgDlMID
| 2024-12-10 | mFjw5PkhYNNSaYcDkM3v | stock  | SHORT | -10    | -10      | 1     | 1     | -633       | ...transactions/mFjw5PkhYNNSaYcDkM3v
| 2024-12-10 | 7SMojvMioGwmUvtohkfs | stock  | SHORT | -10    | -10      | 1     | 1     | -643       | ...transactions/7SMojvMioGwmUvtohkfs
| 2024-12-10 | WfrxwC7TF41cxHaroQjH | stock  | SHORT | -10    | -10      | 1     | 1     | -653       | ...transactions/WfrxwC7TF41cxHaroQjH
| 2024-12-10 | OKISD5urUoct69N2D7qz | stock  | SHORT | -20    | -20      | 1     | 1     | -673       | ...transactions/OKISD5urUoct69N2D7qz
| 2024-12-10 | H8OpJExqnpEKBgcgaqGn | stock  | SHORT | -50    | -50      | 1     | 1     | -723       | ...transactions/H8OpJExqnpEKBgcgaqGn
| 2024-12-10 | 7NZeQ1RDNKanOkmOXmu6 | stock  | SHORT | -25    | -25      | 1     | 1     | -748       | ...transactions/7NZeQ1RDNKanOkmOXmu6
| 2024-12-10 | kKW2yGl1gUxmTwppX6jo | stock  | COVER | 125    | 125      | 1     | 1     | -623       | ...transactions/kKW2yGl1gUxmTwppX6jo
| 2024-12-10 | dwG0zVE4YUWcMyXXoXHz | stock  | COVER | 350    | 350      | 1     | 1     | -273       | ...transactions/dwG0zVE4YUWcMyXXoXHz
| 2024-12-10 | YItmnb9EEEo4FW6dndpe | stock  | BUY  | 300    | 300      | 1     | 1     | 27         | ...transactions/YItmnb9EEEo4FW6dndpe
| 2024-12-10 | dh64tSZ1Bb1PfyVgBdlm | stock  | SELL | -300   | -300     | 1     | 1     | -273       | ...transactions/dh64tSZ1Bb1PfyVgBdlm
| 2024-12-12 | ZQADva2ATNi0zs0Yj1Bf | stock  | BUY  | 100    | 100      | 1     | 1     | -173       | ...transactions/ZQADva2ATNi0zs0Yj1Bf
| 2024-12-12 | UTCkmetiUSyjCYyFdhpv | stock  | SELL | -100   | -100     | 1     | 1     | -273       | ...transactions/UTCkmetiUSyjCYyFdhpv
| 2024-12-12 | Od2rQEk3kDp5wQhJtpLm | stock  | BUY  | 150    | 150      | 1     | 1     | -123       | ...transactions/Od2rQEk3kDp5wQhJtpLm
| 2024-12-12 | MOC9Iue7dO8Oh3b2P2Hf | stock  | SELL | -150   | -150     | 1     | 1     | -273       | ...transactions/MOC9Iue7dO8Oh3b2P2Hf
| 2024-12-12 | Im9m9tQWV636rT2cIoeO | stock  | SHORT | -333   | -333     | 1     | 1     | -606       | ...transactions/Im9m9tQWV636rT2cIoeO
| 2024-12-12 | IAlwyZOPXjV2PcEk4iJ2 | stock  | SHORT | -50    | -50      | 1     | 1     | -656       | ...transactions/IAlwyZOPXjV2PcEk4iJ2
| 2024-12-12 | xHZXbdIzO6JVqNWf0uL2 | stock  | COVER | 383    | 383      | 1     | 1     | -273       | ...transactions/xHZXbdIzO6JVqNWf0uL2
| 2024-12-12 | TW3W6v0R0sf4Xwit26DQ | stock  | BUY  | 300    | 300      | 1     | 1     | 27         | ...transactions/TW3W6v0R0sf4Xwit26DQ
| 2024-12-12 | nFn8dYRsoUmBVYJi04pw | stock  | BUY  | 70     | 70       | 1     | 1     | 97         | ...transactions/nFn8dYRsoUmBVYJi04pw
| 2024-12-12 | nHFviFQsu8U9GexpFSkp | stock  | SELL | -370   | -370     | 1     | 1     | -273       | ...transactions/nHFviFQsu8U9GexpFSkp
| 2024-12-12 | 0pXstyVK6jbHREi8NlIj | stock  | BUY  | 250    | 250      | 1     | 1     | -23        | ...transactions/0pXstyVK6jbHREi8NlIj
